,Ans_1,Ans_2,Ans_3,Ans_4,Ans_5,Ans_6,Ans_7,Ans_8,Ans_9,Ans_10,Ans_11,Ans_12,Ans_13,Ans_14,Ans_15,Ans_16,Ans_17,Ans_18,Ans_19,Ans_20,Ans_21,Ans_22,Ans_23,Ans_24,Ans_25,Ans_26,Ans_27,Ans_28,Ans_29,Ans_30
3073,4.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,4.0,3.0
3074,2.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,4.0,3.0,3.0
3075,0.0,1.0,1.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,3.0,4.0,4.0,3.0,3.0
3077,3.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,0.0,3.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,4.0,2.0,1.0,4.0,4.0,4.0
3080,2.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0
3081,2.0,2.0,3.0,4.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,1.0,5.0,2.0,4.0,4.0,4.0
3094,4.0,4.0,4.0,0.0,0.0,2.0,4.0,4.0,1.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,4.0,1.0
3099,1.0,2.0,2.0,3.0,0.0,1.0,4.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,4.0
3103,1.0,1.0,2.0,4.0,1.0,0.0,5.0,3.0,0.0,4.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,4.0,4.0,3.0
3104,2.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,0.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,3.0
3106,2.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,3.0,1.0,4.0,4.0,4.0
3108,1.0,0.0,3.0,0.0,0.0,2.0,4.0,3.0,1.0,3.0,0.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0
3110,1.0,1.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0
3113,0.0,0.0,1.0,4.0,2.0,0.0,4.0,4.0,0.0,3.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,2.0,3.0,0.0,4.0,3.0,4.0,4.0,4.0
3132,0.0,3.0,3.0,4.0,1.0,0.0,4.0,3.0,1.0,4.0,0.0,4.0,3.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,4.0,3.0,4.0,4.0,4.0
3135,1.0,4.0,4.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,2.0
3136,2.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,2.0,4.0,1.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,4.0
3154,1.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0
3159,4.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0
3166,2.0,2.0,3.0,1.0,3.0,2.0,4.0,5.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,4.0,0.0,3.0,2.0,4.0,4.0,3.0,3.0
3167,2.0,1.0,3.0,3.0,1.0,0.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0
3186,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,4.0,3.0
3188,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,4.0
3206,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,4.0
3207,2.0,3.0,4.0,1.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0
3217,2.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,4.0,2.0,4.0,4.0,2.0,1.0,3.0,4.0,3.0,4.0
3232,1.0,2.0,1.0,3.0,1.0,2.0,3.0,5.0,0.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0
3237,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0
3238,3.0,1.0,3.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,4.0,4.0
3249,2.0,3.0,3.0,0.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,3.0,3.0,3.0
3258,0.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,4.0,3.0
3262,2.0,3.0,0.0,3.0,1.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
3263,4.0,4.0,4.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,3.0,4.0,4.0
3270,3.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,2.0,4.0
3272,2.0,3.0,4.0,1.0,2.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,4.0
3275,2.0,4.0,4.0,2.0,0.0,1.0,3.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,3.0
3284,1.0,2.0,4.0,4.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0
3287,1.0,1.0,2.0,4.0,0.0,0.0,3.0,4.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,3.0,4.0
3294,1.0,2.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,4.0
3295,2.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,4.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0
3296,1.0,0.0,4.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,4.0,1.0,4.0
3301,2.0,3.0,3.0,3.0,1.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,0.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0
3305,2.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,0.0,2.0,0.0,3.0,2.0,2.0,4.0,4.0
3309,2.0,2.0,2.0,3.0,3.0,0.0,4.0,4.0,3.0,4.0,0.0,4.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,4.0,4.0
3311,0.0,1.0,0.0,3.0,0.0,0.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,4.0
3316,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,4.0,0.0,4.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
3317,4.0,3.0,3.0,3.0,2.0,0.0,4.0,1.0,0.0,4.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
3326,1.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,1.0,4.0,0.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,3.0
3332,5.0,2.0,4.0,0.0,5.0,2.0,4.0,4.0,3.0,2.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,4.0,4.0
3354,1.0,4.0,2.0,2.0,3.0,0.0,4.0,2.0,0.0,4.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,4.0,4.0
3357,0.0,0.0,2.0,3.0,3.0,0.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0
3359,2.0,0.0,2.0,4.0,0.0,1.0,4.0,3.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0
3360,0.0,3.0,0.0,3.0,0.0,0.0,3.0,4.0,3.0,4.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,0.0,4.0,4.0,4.0,4.0
3385,2.0,2.0,4.0,3.0,0.0,1.0,4.0,1.0,2.0,4.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,4.0,2.0
3403,4.0,4.0,4.0,0.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0
3406,3.0,3.0,3.0,1.0,0.0,1.0,3.0,4.0,1.0,3.0,0.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0
3407,2.0,4.0,4.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,4.0,4.0
3409,0.0,1.0,3.0,2.0,0.0,1.0,4.0,4.0,1.0,3.0,0.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,3.0
3413,2.0,3.0,3.0,1.0,0.0,0.0,3.0,2.0,3.0,3.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,4.0,4.0
3414,2.0,2.0,4.0,3.0,0.0,1.0,4.0,3.0,1.0,4.0,0.0,3.0,2.0,4.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,4.0
3418,1.0,1.0,2.0,3.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,4.0,1.0,4.0,4.0,4.0
3420,1.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,4.0,4.0,4.0
3422,2.0,4.0,4.0,3.0,0.0,1.0,4.0,2.0,4.0,4.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0
3424,0.0,4.0,1.0,2.0,2.0,0.0,4.0,3.0,1.0,2.0,2.0,0.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0
3426,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,0.0,1.0,4.0,4.0,4.0
3432,1.0,2.0,4.0,2.0,4.0,0.0,4.0,4.0,0.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,4.0,3.0,4.0,1.0
3433,2.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,4.0,3.0,4.0,4.0,4.0
3438,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0
3442,3.0,1.0,3.0,3.0,0.0,1.0,3.0,3.0,2.0,4.0,1.0,1.0,3.0,2.0,0.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0
3444,1.0,4.0,3.0,3.0,3.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0
3461,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
3466,2.0,0.0,5.0,3.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0
3471,2.0,4.0,4.0,3.0,1.0,0.0,4.0,4.0,2.0,3.0,0.0,3.0,4.0,4.0,2.0,0.0,1.0,0.0,1.0,4.0,4.0,1.0,0.0,1.0,2.0,2.0,1.0,4.0,3.0,4.0
3472,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,0.0,4.0,3.0,5.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,3.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0
3493,1.0,3.0,1.0,3.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0
3497,1.0,0.0,1.0,2.0,1.0,0.0,3.0,5.0,0.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,5.0,3.0,4.0,3.0,4.0
3499,0.0,1.0,4.0,3.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0,3.0,4.0,4.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0
3505,2.0,2.0,0.0,4.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,3.0
3508,3.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,0.0,3.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,4.0,3.0
3515,2.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0
3518,1.0,3.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0
3522,2.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,4.0
3524,3.0,4.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0
3531,2.0,3.0,4.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,4.0,3.0,0.0,2.0,1.0,3.0,4.0,1.0,4.0,3.0,4.0
3533,2.0,3.0,3.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,2.0
3550,4.0,4.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,5.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0
3554,3.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0
3555,2.0,2.0,2.0,0.0,1.0,2.0,0.0,3.0,2.0,3.0,0.0,2.0,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0
3558,3.0,1.0,3.0,1.0,1.0,3.0,2.0,5.0,1.0,3.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,4.0,2.0,4.0,4.0,3.0
3559,1.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0
3564,1.0,3.0,2.0,3.0,1.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,0.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0
3569,2.0,3.0,3.0,1.0,2.0,1.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0
3575,3.0,3.0,3.0,1.0,0.0,2.0,4.0,1.0,2.0,3.0,0.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0
3580,3.0,1.0,1.0,4.0,1.0,0.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0
3588,1.0,2.0,4.0,3.0,0.0,1.0,4.0,1.0,0.0,3.0,2.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,5.0,3.0,4.0,4.0,0.0
3597,1.0,3.0,4.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,3.0,2.0,4.0,4.0,4.0
3611,1.0,3.0,3.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,3.0,3.0,4.0,0.0,1.0,0.0,1.0,3.0,1.0,4.0,4.0,1.0
3615,0.0,0.0,3.0,3.0,1.0,0.0,4.0,4.0,2.0,3.0,0.0,4.0,4.0,3.0,1.0,1.0,1.0,0.0,2.0,3.0,4.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,4.0,4.0
3628,2.0,3.0,4.0,0.0,0.0,3.0,4.0,1.0,1.0,4.0,0.0,3.0,2.0,4.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,4.0
3629,1.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,4.0,3.0,3.0
3633,2.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,0.0,4.0,4.0,4.0
3638,1.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,3.0,4.0,2.0,4.0,3.0
3643,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,4.0,3.0
3654,3.0,4.0,3.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,4.0
3657,2.0,3.0,3.0,1.0,0.0,1.0,4.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,4.0,3.0,4.0
3665,1.0,4.0,4.0,2.0,0.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0
3671,0.0,2.0,2.0,4.0,1.0,0.0,3.0,2.0,0.0,3.0,1.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,3.0
3673,4.0,3.0,4.0,0.0,1.0,3.0,3.0,4.0,3.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0
3682,3.0,2.0,4.0,1.0,0.0,2.0,4.0,3.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,4.0,0.0
3686,0.0,0.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,3.0,5.0,0.0,2.0,4.0,4.0,2.0,3.0
3688,3.0,1.0,4.0,0.0,1.0,3.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,4.0,1.0,2.0,3.0,4.0
3693,1.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,2.0,1.0,4.0,4.0,3.0
