,Ans_1,Ans_2,Ans_3,Ans_4,Ans_5,Ans_6,Ans_7,Ans_8,Ans_9,Ans_10,Ans_11,Ans_12,Ans_13,Ans_14,Ans_15,Ans_16,Ans_17,Ans_18,Ans_19,Ans_20,Ans_21,Ans_22,Ans_23,Ans_24,Ans_25,Ans_26,Ans_27,Ans_28,Ans_29,Ans_30
2583,0.0,1.0,0.0,3.0,3.0,2.0,5.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,3.0,1.0,3.0,0.0
2585,0.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0
2590,3.0,4.0,3.0,0.0,4.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0
2595,0.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0
2597,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0
2608,0.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0
2620,0.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0
2621,0.0,1.0,0.0,4.0,4.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0,4.0,4.0,0.0,4.0,0.0
2625,3.0,4.0,2.0,1.0,4.0,4.0,1.0,3.0,0.0,4.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0
2626,0.0,1.0,2.0,4.0,4.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,4.0,4.0,2.0,2.0,4.0,0.0,0.0,2.0,1.0
2633,0.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,5.0,3.0,3.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,3.0,3.0,1.0
2637,1.0,1.0,0.0,1.0,4.0,2.0,3.0,4.0,1.0,0.0,4.0,3.0,3.0,2.0,1.0,3.0,5.0,0.0,2.0,3.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0
2640,0.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0
2642,1.0,3.0,1.0,4.0,1.0,3.0,4.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2645,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0
2648,0.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,4.0,0.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,0.0,1.0,4.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0
2663,0.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0
2665,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0
2670,0.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,1.0,4.0,1.0
2688,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
2700,1.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0
2705,0.0,0.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0
2706,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0
2711,0.0,1.0,2.0,0.0,4.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,0.0,4.0,2.0
2722,0.0,1.0,1.0,0.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,3.0,3.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0
2728,1.0,3.0,2.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0
2731,0.0,0.0,1.0,4.0,3.0,1.0,4.0,2.0,4.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,3.0,4.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,4.0,1.0
2733,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2736,3.0,3.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2737,0.0,2.0,1.0,3.0,4.0,2.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,3.0,1.0,0.0,5.0,1.0,2.0,5.0,1.0,0.0,2.0,4.0,4.0,5.0,0.0
2747,1.0,1.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
2750,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0
2755,0.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0
2761,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0
2762,0.0,0.0,1.0,4.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,4.0,0.0
2763,0.0,1.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,3.0,3.0,1.0
2765,0.0,1.0,1.0,3.0,2.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,4.0,0.0,4.0,1.0,3.0,1.0
2770,0.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,3.0,1.0
2771,4.0,4.0,4.0,0.0,1.0,4.0,4.0,0.0,4.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,1.0,0.0,4.0,4.0
2772,0.0,0.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0
2777,1.0,0.0,3.0,4.0,4.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,4.0,1.0,4.0,0.0,0.0,4.0,4.0,3.0,2.0
2783,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0
2786,0.0,1.0,3.0,4.0,3.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0
2794,0.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0
2799,1.0,1.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0
2807,0.0,0.0,1.0,4.0,4.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,4.0,2.0,0.0,3.0,1.0
2817,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0
2826,1.0,1.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0
2830,1.0,1.0,1.0,4.0,2.0,0.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,0.0
2834,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0
2836,2.0,5.0,4.0,3.0,1.0,3.0,3.0,0.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,0.0,3.0,4.0,1.0,3.0,0.0,3.0
2838,0.0,0.0,1.0,4.0,4.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,3.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0
2840,0.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0
2851,0.0,2.0,3.0,4.0,4.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0
2852,0.0,1.0,3.0,4.0,3.0,2.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0
2853,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,1.0
2863,1.0,3.0,3.0,1.0,3.0,4.0,3.0,0.0,0.0,3.0,0.0,2.0,3.0,2.0,3.0,3.0,1.0,0.0,3.0,3.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0
2868,0.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,0.0
2872,0.0,1.0,2.0,3.0,3.0,4.0,3.0,0.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,5.0,0.0,0.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0
2875,0.0,3.0,0.0,4.0,4.0,0.0,1.0,3.0,4.0,0.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0
2880,0.0,3.0,1.0,3.0,4.0,4.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0
2887,0.0,1.0,1.0,4.0,4.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0
2903,0.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0
2911,4.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,0.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,3.0,1.0,4.0,4.0,3.0,0.0,4.0,3.0
2912,0.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0
2918,2.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0
2919,0.0,3.0,0.0,4.0,4.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,4.0,0.0
2924,0.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0
2938,0.0,3.0,1.0,4.0,3.0,4.0,1.0,3.0,2.0,0.0,3.0,3.0,0.0,4.0,1.0,3.0,4.0,3.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2953,0.0,1.0,3.0,4.0,2.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,4.0,2.0,1.0
2956,0.0,2.0,1.0,4.0,4.0,0.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,2.0,3.0,0.0,3.0,0.0
2970,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0
2973,1.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,0.0,4.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0
2974,0.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,2.0
2979,1.0,1.0,0.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0
2983,0.0,5.0,1.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,2.0,4.0,4.0,3.0,1.0
2995,2.0,1.0,4.0,3.0,4.0,3.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,3.0,0.0,3.0,3.0
3015,3.0,3.0,4.0,1.0,2.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,4.0
3022,0.0,0.0,1.0,4.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0
3027,3.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0
3036,1.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0
3041,1.0,3.0,3.0,3.0,1.0,4.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0
3046,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,1.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,0.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,4.0,0.0,3.0,0.0
3055,0.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,3.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0
3064,0.0,0.0,3.0,4.0,3.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0
3067,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0
3068,0.0,3.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0
3069,1.0,1.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,4.0,1.0
3075,0.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0
3078,1.0,1.0,0.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0
3087,0.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,1.0
3089,0.0,1.0,4.0,4.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,3.0
3093,2.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0
3100,3.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,4.0,3.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,4.0,0.0
3104,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0
3107,1.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,4.0,4.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,4.0,0.0
3109,0.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0
3114,0.0,3.0,4.0,3.0,2.0,4.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0
3118,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0
3126,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0
3140,0.0,1.0,1.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,3.0,1.0
3147,0.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0
3149,0.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0
3152,1.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0
3163,0.0,0.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,3.0,4.0,0.0,4.0,4.0
3176,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,3.0
3179,0.0,0.0,3.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
3182,1.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,1.0,0.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,0.0,1.0,1.0
3186,0.0,0.0,4.0,4.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0
3188,0.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0
3195,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0
3199,0.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,0.0,5.0,1.0,2.0,1.0
