,Ans_1,Ans_2,Ans_3,Ans_4,Ans_5,Ans_6,Ans_7,Ans_8,Ans_9,Ans_10,Ans_11,Ans_12,Ans_13,Ans_14,Ans_15,Ans_16,Ans_17,Ans_18,Ans_19,Ans_20,Ans_21,Ans_22,Ans_23,Ans_24,Ans_25,Ans_26,Ans_27,Ans_28,Ans_29,Ans_30
49459,1.0,3.0,4.0,1.0,0.0,2.0,4.0,5.0,4.0,3.0,4.0,0.0,2.0,3.0,4.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,1.0,0.0,4.0
49461,3.0,3.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,3.0,3.0
49466,1.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,2.0
49468,1.0,0.0,4.0,3.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,0.0,3.0,4.0,3.0,1.0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,4.0
49470,2.0,5.0,3.0,3.0,0.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,5.0,2.0,1.0,3.0
49471,0.0,3.0,4.0,5.0,1.0,0.0,5.0,3.0,0.0,3.0,1.0,0.0,3.0,5.0,5.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,5.0,1.0,1.0,4.0
49473,3.0,3.0,4.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,0.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,2.0,0.0,3.0
49474,3.0,4.0,4.0,1.0,0.0,3.0,4.0,4.0,3.0,3.0,3.0,0.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,1.0,4.0
49475,0.0,0.0,4.0,1.0,0.0,0.0,3.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0
49476,5.0,3.0,4.0,2.0,0.0,3.0,4.0,1.0,4.0,3.0,4.0,0.0,4.0,4.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,2.0,0.0,4.0
49477,3.0,3.0,4.0,0.0,0.0,4.0,4.0,0.0,3.0,1.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,4.0,4.0,0.0,0.0,2.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0
49483,3.0,4.0,4.0,3.0,0.0,3.0,3.0,5.0,3.0,1.0,3.0,0.0,1.0,4.0,5.0,3.0,1.0,3.0,4.0,1.0,0.0,1.0,3.0,4.0,5.0,1.0,0.0,0.0,1.0,3.0
49485,1.0,3.0,4.0,3.0,1.0,0.0,1.0,4.0,4.0,4.0,3.0,0.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,3.0,1.0,1.0,3.0
49487,4.0,3.0,4.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,3.0
49488,3.0,5.0,4.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,0.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,2.0,1.0,1.0,3.0
49489,2.0,1.0,4.0,3.0,0.0,2.0,3.0,2.0,4.0,3.0,3.0,0.0,3.0,4.0,3.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,3.0,2.0,3.0,4.0
49490,3.0,3.0,4.0,3.0,0.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0
49492,2.0,3.0,3.0,1.0,1.0,3.0,3.0,5.0,4.0,4.0,4.0,0.0,4.0,4.0,5.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,4.0
49495,1.0,2.0,3.0,3.0,0.0,1.0,4.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,2.0,4.0,4.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,4.0,1.0,4.0,2.0
49497,1.0,3.0,4.0,3.0,0.0,3.0,4.0,4.0,3.0,2.0,3.0,0.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,3.0,0.0,2.0,2.0
49501,3.0,3.0,4.0,4.0,0.0,1.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0
49504,4.0,3.0,4.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,3.0
49505,3.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,4.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,3.0,1.0,1.0,2.0
49506,2.0,4.0,4.0,0.0,1.0,4.0,2.0,3.0,4.0,3.0,4.0,0.0,3.0,2.0,3.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,2.0,3.0
49513,2.0,1.0,4.0,2.0,0.0,2.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,2.0,0.0,4.0
49514,2.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,0.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,2.0,4.0
49517,2.0,3.0,4.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,3.0,0.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,3.0,4.0
49519,0.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0
49520,4.0,3.0,3.0,1.0,0.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,2.0,3.0,3.0
49522,1.0,1.0,4.0,3.0,0.0,0.0,3.0,1.0,4.0,4.0,1.0,0.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,1.0,2.0
49523,3.0,3.0,4.0,0.0,0.0,2.0,3.0,1.0,4.0,4.0,4.0,0.0,4.0,3.0,3.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,2.0,3.0
49524,5.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0
49525,1.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0
49528,0.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,3.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,1.0,4.0
49530,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,5.0,1.0,4.0,3.0,3.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,1.0,1.0,3.0
49532,0.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,1.0,1.0,4.0
49536,5.0,3.0,4.0,1.0,0.0,4.0,4.0,4.0,3.0,3.0,4.0,0.0,4.0,4.0,3.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,4.0,1.0,0.0,2.0
49538,2.0,3.0,4.0,4.0,1.0,2.0,3.0,1.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,0.0,3.0,4.0,4.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,3.0,0.0,1.0,4.0
49542,3.0,3.0,4.0,1.0,0.0,2.0,3.0,4.0,4.0,4.0,3.0,0.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,1.0,4.0,3.0
49543,2.0,1.0,4.0,3.0,0.0,2.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,1.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,2.0,4.0
49544,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,2.0,1.0,1.0,3.0
49546,3.0,2.0,4.0,2.0,0.0,1.0,2.0,0.0,3.0,3.0,3.0,0.0,4.0,4.0,4.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0
49549,2.0,3.0,4.0,1.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,0.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,1.0,4.0,4.0
49550,2.0,3.0,4.0,1.0,0.0,2.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,3.0,1.0,0.0,4.0
49553,1.0,4.0,3.0,1.0,1.0,1.0,4.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0
49554,2.0,2.0,4.0,1.0,0.0,1.0,4.0,2.0,4.0,4.0,3.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,4.0,1.0,0.0,4.0
49555,2.0,3.0,4.0,3.0,0.0,2.0,4.0,1.0,4.0,3.0,3.0,0.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,4.0,1.0,1.0,4.0
49556,3.0,4.0,4.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,0.0,1.0,4.0
49562,3.0,1.0,4.0,3.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,4.0,0.0,4.0
49563,1.0,4.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,0.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,3.0,1.0,1.0,4.0
49566,1.0,3.0,4.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,3.0,2.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,1.0,0.0,3.0
49568,3.0,3.0,4.0,1.0,0.0,4.0,3.0,1.0,4.0,3.0,4.0,0.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,1.0,3.0
49570,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,3.0,1.0,4.0,4.0,1.0,2.0,0.0,2.0,3.0
49571,3.0,1.0,4.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,4.0,4.0,4.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0
49573,0.0,2.0,4.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,4.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,0.0,4.0
49574,3.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0
49575,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,1.0,1.0,3.0
49576,4.0,3.0,4.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0,3.0,4.0,3.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,3.0
49577,1.0,1.0,3.0,3.0,5.0,1.0,5.0,5.0,4.0,5.0,4.0,1.0,4.0,3.0,4.0,1.0,2.0,3.0,4.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,5.0,5.0,5.0,3.0
49579,3.0,3.0,3.0,1.0,0.0,3.0,1.0,3.0,4.0,3.0,3.0,0.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,0.0,0.0,3.0,4.0,3.0,0.0,3.0,1.0,1.0,3.0
49581,3.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,4.0,0.0,4.0,4.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,4.0,2.0,0.0,3.0,0.0,3.0,3.0
49582,1.0,1.0,4.0,3.0,0.0,0.0,4.0,1.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,2.0,4.0
49583,3.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0
49584,3.0,3.0,4.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,0.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,4.0
49585,3.0,2.0,4.0,2.0,0.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0
49588,2.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,3.0,4.0,4.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,1.0,4.0
49590,1.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,0.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,0.0,3.0,3.0
49591,1.0,2.0,4.0,2.0,0.0,1.0,4.0,2.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,2.0,1.0,4.0
49592,3.0,4.0,4.0,3.0,0.0,2.0,4.0,0.0,4.0,4.0,4.0,0.0,1.0,4.0,3.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0
49594,4.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0
49595,1.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,3.0,4.0,4.0,1.0,2.0,4.0,4.0,1.0,0.0,0.0,2.0,4.0,4.0,0.0,3.0,1.0,1.0,2.0
49596,3.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,2.0,4.0,2.0,0.0,3.0,3.0,4.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,3.0
49598,3.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,0.0,2.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,3.0
49600,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,1.0,3.0,3.0,4.0,2.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,1.0,0.0,4.0
49601,1.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,3.0,0.0,1.0,3.0
49604,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0
49608,1.0,4.0,4.0,0.0,0.0,2.0,4.0,1.0,3.0,1.0,4.0,0.0,4.0,4.0,3.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,4.0
49609,5.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,4.0,2.0,3.0,0.0,3.0,3.0,4.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,3.0,1.0,3.0,3.0
49610,2.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,2.0,4.0,4.0,0.0,2.0,0.0,4.0,3.0
49611,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,3.0,1.0,1.0,3.0
49612,4.0,4.0,4.0,0.0,0.0,4.0,2.0,5.0,4.0,2.0,4.0,0.0,2.0,4.0,5.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,1.0,0.0,4.0
49613,1.0,0.0,3.0,3.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,4.0,4.0,5.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,3.0,3.0,5.0,0.0,4.0,5.0,0.0,4.0
49614,4.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0
49615,1.0,2.0,3.0,2.0,0.0,1.0,3.0,2.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,2.0,4.0
49616,3.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0,3.0,1.0,3.0,2.0
49617,5.0,1.0,4.0,2.0,0.0,3.0,3.0,5.0,3.0,3.0,3.0,0.0,4.0,4.0,4.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,1.0,4.0
49618,4.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,3.0,4.0,3.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0,4.0,0.0,0.0,3.0
49624,0.0,3.0,4.0,4.0,0.0,2.0,2.0,2.0,3.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0,2.0,3.0
49625,4.0,4.0,4.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,4.0,0.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,5.0,4.0,0.0,3.0,2.0,4.0,4.0
49630,4.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,3.0,4.0,3.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0,4.0,0.0,0.0,3.0
49631,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0
49632,1.0,5.0,3.0,3.0,4.0,0.0,3.0,5.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,1.0,1.0,4.0
49634,3.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,3.0,3.0,0.0,4.0
49637,3.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0
49639,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,3.0,0.0,4.0
49640,2.0,2.0,4.0,1.0,0.0,3.0,3.0,1.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,2.0,1.0,3.0
49641,2.0,0.0,4.0,1.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,2.0
49643,0.0,1.0,3.0,3.0,0.0,1.0,4.0,1.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,3.0,1.0,2.0
49644,2.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,3.0,3.0
49646,3.0,3.0,4.0,1.0,0.0,3.0,3.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,2.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,1.0,1.0,4.0
49649,1.0,2.0,4.0,3.0,0.0,3.0,3.0,1.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,3.0,0.0,4.0
49650,3.0,3.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0
49652,2.0,4.0,4.0,4.0,0.0,2.0,3.0,2.0,4.0,3.0,4.0,0.0,4.0,4.0,4.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,4.0,1.0,3.0,3.0
49653,1.0,2.0,3.0,3.0,0.0,2.0,3.0,2.0,4.0,3.0,3.0,0.0,3.0,3.0,2.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,3.0,2.0,1.0,3.0
49654,1.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,3.0,2.0,0.0,4.0
49656,2.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,3.0,4.0,4.0,0.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,2.0,1.0,3.0
49657,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,4.0
49661,0.0,4.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,4.0
49663,2.0,3.0,4.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,2.0,4.0
49666,4.0,4.0,4.0,0.0,0.0,4.0,3.0,1.0,4.0,4.0,4.0,0.0,4.0,4.0,5.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,5.0,3.0,0.0,2.0,0.0,3.0,2.0
49667,4.0,3.0,4.0,2.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,0.0,5.0,5.0
49668,3.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0
