,Ans_1,Ans_2,Ans_3,Ans_4,Ans_5,Ans_6,Ans_7,Ans_8,Ans_9,Ans_10,Ans_11,Ans_12,Ans_13,Ans_14,Ans_15,Ans_16,Ans_17,Ans_18,Ans_19,Ans_20,Ans_21,Ans_22,Ans_23,Ans_24,Ans_25,Ans_26,Ans_27,Ans_28,Ans_29,Ans_30
10945,4.0,2.0,3.0,3.0,0.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,4.0,0.0,3.0,2.0,1.0,1.0
10947,4.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,2.0
10950,4.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0
10955,3.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,0.0,4.0,1.0,3.0,0.0,2.0,1.0
10956,4.0,4.0,4.0,0.0,1.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
10957,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0
10959,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0
10960,4.0,3.0,4.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
10961,4.0,3.0,4.0,0.0,0.0,4.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
10962,4.0,4.0,4.0,0.0,0.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0
10964,4.0,1.0,4.0,1.0,0.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,3.0,1.0
10965,4.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,0.0,3.0,4.0,3.0,3.0,3.0,0.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0
10967,4.0,3.0,4.0,0.0,2.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
10969,4.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0
10973,4.0,4.0,4.0,0.0,0.0,4.0,0.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0
10974,4.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0
10976,4.0,2.0,3.0,2.0,0.0,4.0,1.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0
10982,4.0,3.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
10984,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0
10985,4.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
10986,4.0,4.0,3.0,1.0,0.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
10990,4.0,4.0,3.0,0.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0
10991,4.0,4.0,3.0,1.0,0.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0
10993,4.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0
10994,4.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,4.0,2.0,2.0,1.0,4.0,0.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0
10999,4.0,1.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
11001,3.0,1.0,4.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,3.0,0.0,2.0,0.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
11002,4.0,4.0,4.0,0.0,0.0,4.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
11007,4.0,1.0,4.0,0.0,0.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0
11009,4.0,3.0,3.0,1.0,1.0,4.0,1.0,4.0,3.0,1.0,3.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
11010,4.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0
11014,4.0,3.0,4.0,1.0,1.0,4.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0
11015,4.0,0.0,3.0,1.0,0.0,4.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0
11026,2.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,0.0,4.0,2.0,1.0,3.0,3.0,2.0,3.0,0.0,3.0,2.0,2.0,0.0,3.0,1.0,3.0,2.0,3.0,1.0
11027,4.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,0.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0
11029,4.0,4.0,4.0,0.0,0.0,4.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0
11033,4.0,4.0,4.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0
11040,4.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0
11042,4.0,3.0,3.0,1.0,0.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,0.0,3.0,1.0
11044,3.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0
11045,3.0,3.0,3.0,1.0,0.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,0.0,3.0,1.0
11048,3.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,2.0
11049,4.0,3.0,4.0,1.0,0.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0,3.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0
11050,4.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,5.0,1.0,2.0,0.0
11053,4.0,1.0,4.0,1.0,0.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
11054,4.0,4.0,4.0,1.0,0.0,4.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,0.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
11056,4.0,4.0,4.0,1.0,0.0,4.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,4.0,0.0
11063,3.0,0.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,0.0,3.0,1.0,3.0,1.0
11068,4.0,4.0,4.0,1.0,1.0,4.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
11078,4.0,1.0,4.0,1.0,0.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0
11082,4.0,3.0,4.0,1.0,0.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,0.0,3.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
11083,4.0,3.0,4.0,3.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11084,4.0,2.0,1.0,1.0,0.0,3.0,0.0,3.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,4.0,1.0,2.0,1.0
11089,4.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0
11090,4.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0
11091,4.0,4.0,3.0,1.0,0.0,4.0,0.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
11092,4.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
11093,4.0,1.0,3.0,0.0,0.0,4.0,0.0,3.0,4.0,1.0,3.0,1.0,3.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
11095,4.0,1.0,1.0,4.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,4.0,2.0
11096,4.0,3.0,3.0,1.0,1.0,4.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0
11098,4.0,1.0,3.0,0.0,1.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0
11099,4.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0
11101,4.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
11108,4.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
11109,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,3.0,1.0,0.0,4.0
11111,4.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0
11113,4.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0
11115,4.0,3.0,4.0,1.0,1.0,4.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
11116,4.0,3.0,4.0,0.0,0.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,0.0,3.0,4.0,4.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0
11125,4.0,3.0,3.0,1.0,0.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
11127,4.0,3.0,4.0,1.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0
11133,0.0,1.0,3.0,3.0,0.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,3.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0
11134,4.0,1.0,3.0,0.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0
11135,4.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0
11137,3.0,3.0,4.0,0.0,1.0,4.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0
11139,3.0,1.0,4.0,4.0,1.0,3.0,3.0,4.0,0.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0
11143,4.0,3.0,4.0,0.0,0.0,4.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
11144,4.0,3.0,4.0,3.0,0.0,4.0,3.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0
11145,4.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,0.0,4.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,5.0,3.0,1.0,3.0,1.0
11147,4.0,3.0,4.0,2.0,1.0,4.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
11148,3.0,0.0,3.0,1.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
11149,4.0,1.0,3.0,1.0,0.0,3.0,3.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,2.0,4.0,0.0
11152,4.0,4.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
11153,4.0,1.0,4.0,1.0,0.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0
11161,4.0,3.0,4.0,0.0,0.0,4.0,0.0,2.0,4.0,4.0,2.0,3.0,2.0,0.0,1.0,4.0,4.0,4.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
11167,4.0,1.0,4.0,2.0,0.0,4.0,1.0,2.0,0.0,4.0,4.0,0.0,3.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0
11172,4.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0
11173,4.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0
11174,3.0,3.0,4.0,1.0,0.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0,0.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0
11176,4.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0,4.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0
11177,4.0,2.0,4.0,4.0,0.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0
11179,4.0,1.0,4.0,0.0,0.0,4.0,0.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0
11181,4.0,3.0,3.0,0.0,1.0,3.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0
11187,4.0,3.0,3.0,1.0,0.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0
11188,4.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
11190,4.0,5.0,3.0,1.0,1.0,4.0,5.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0
11192,4.0,3.0,4.0,0.0,0.0,4.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,0.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0
11195,4.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
11206,4.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0
11209,4.0,3.0,3.0,0.0,0.0,4.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0
11210,3.0,2.0,4.0,1.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0
11211,4.0,0.0,4.0,0.0,0.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,4.0,1.0
11215,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,0.0,4.0,2.0,3.0,3.0,1.0,2.0,4.0,4.0,3.0,1.0,0.0,1.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,0.0
11218,4.0,4.0,4.0,0.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11219,4.0,1.0,3.0,0.0,1.0,3.0,1.0,3.0,5.0,4.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0
11220,4.0,4.0,4.0,0.0,0.0,4.0,0.0,3.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0
11222,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0
11225,4.0,0.0,4.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
11227,4.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0
11228,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0
11231,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0
11232,4.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
