,Ans_1,Ans_2,Ans_3,Ans_4,Ans_5,Ans_6,Ans_7,Ans_8,Ans_9,Ans_10,Ans_11,Ans_12,Ans_13,Ans_14,Ans_15,Ans_16,Ans_17,Ans_18,Ans_19,Ans_20,Ans_21,Ans_22,Ans_23,Ans_24,Ans_25,Ans_26,Ans_27,Ans_28,Ans_29,Ans_30
4355,4.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,4.0,0.0,0.0,3.0,0.0,2.0,3.0
4356,4.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0
4376,4.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0,1.0,2.0,3.0,0.0,0.0,3.0,3.0,1.0,4.0,0.0,3.0,0.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,4.0,0.0
4379,4.0,3.0,4.0,3.0,1.0,4.0,5.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0
4380,4.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0
4384,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0
4385,3.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0
4392,4.0,4.0,4.0,3.0,0.0,3.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0
4394,3.0,3.0,0.0,3.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,1.0,1.0
4402,4.0,2.0,3.0,3.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,3.0
4403,4.0,3.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0
4405,4.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,4.0,5.0,4.0,1.0,5.0,1.0,3.0,4.0,1.0,0.0,3.0,5.0,1.0,0.0
4408,4.0,3.0,2.0,3.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0
4409,4.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,3.0,2.0
4410,4.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
4413,4.0,4.0,3.0,1.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0
4421,4.0,3.0,3.0,1.0,2.0,4.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
4422,4.0,3.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0
4425,4.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,4.0,1.0,3.0,1.0,2.0,4.0,1.0,0.0,0.0,2.0,3.0,1.0
4436,4.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0
4438,4.0,3.0,4.0,2.0,1.0,3.0,5.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0
4440,3.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,4.0,4.0,0.0,4.0,1.0,4.0,0.0,2.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,0.0
4453,4.0,1.0,3.0,3.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0
4457,4.0,3.0,4.0,3.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0
4459,4.0,3.0,4.0,2.0,0.0,3.0,4.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0
4463,4.0,3.0,3.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,1.0,3.0,2.0,1.0
4464,4.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0
4469,4.0,4.0,3.0,0.0,1.0,4.0,1.0,4.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0
4473,4.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,1.0
4480,4.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0
4485,4.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
4486,4.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
4495,3.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0
4500,4.0,3.0,3.0,0.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0
4507,4.0,3.0,4.0,0.0,1.0,4.0,1.0,4.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0
4508,4.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0
4509,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,0.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0
4511,4.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,4.0,4.0,1.0
4513,4.0,3.0,4.0,2.0,2.0,3.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0
4516,3.0,2.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0
4526,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0
4528,4.0,3.0,3.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0
4529,4.0,4.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,3.0,4.0,2.0,3.0
4531,4.0,4.0,3.0,1.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0
4536,2.0,4.0,4.0,0.0,0.0,4.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,2.0,1.0,3.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0
4539,4.0,3.0,4.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0,1.0
4546,4.0,4.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0
4549,4.0,3.0,1.0,1.0,0.0,4.0,0.0,1.0,3.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,4.0,1.0,3.0,3.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,4.0,0.0
4550,4.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0
4564,4.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0
4566,4.0,2.0,4.0,4.0,1.0,4.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0
4570,4.0,3.0,3.0,0.0,2.0,4.0,0.0,3.0,1.0,3.0,0.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0
4573,4.0,4.0,3.0,2.0,0.0,4.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0
4576,4.0,2.0,4.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0
4601,4.0,2.0,4.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0
4602,4.0,4.0,3.0,3.0,0.0,4.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0
4614,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0
4621,4.0,1.0,1.0,1.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,3.0,0.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0
4622,4.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,5.0,1.0,5.0,3.0,4.0,2.0,3.0,0.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0
4631,3.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,4.0,5.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0
4633,4.0,3.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
4634,4.0,3.0,4.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,1.0,3.0
4635,4.0,4.0,3.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,1.0,0.0,2.0,3.0,3.0,1.0
4645,3.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0
4656,4.0,3.0,4.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0
4659,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,4.0,5.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0
4662,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0
4668,3.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0
4679,4.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,4.0,3.0,4.0,2.0,1.0
4682,4.0,1.0,3.0,3.0,0.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0
4686,3.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0
4693,4.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,0.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,3.0,4.0,4.0,5.0
4696,4.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,2.0,0.0,3.0,1.0,4.0,1.0
4712,4.0,2.0,4.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,0.0,1.0,1.0,2.0,4.0,3.0
4718,3.0,4.0,4.0,1.0,0.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0
4720,2.0,1.0,4.0,3.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0
4732,4.0,4.0,4.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0
4741,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0
4745,3.0,3.0,1.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,5.0,4.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,4.0
4751,4.0,1.0,4.0,1.0,1.0,4.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0
4757,4.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0
4758,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,4.0,1.0,3.0,3.0,1.0,0.0,3.0,3.0,1.0,0.0
4765,3.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0
4766,4.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0
4778,4.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,3.0
4789,3.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
4796,4.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0,3.0,4.0,4.0,1.0
4799,4.0,5.0,3.0,1.0,3.0,3.0,1.0,4.0,5.0,0.0,3.0,3.0,0.0,2.0,3.0,1.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,4.0,0.0
4800,4.0,4.0,3.0,0.0,1.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,4.0,3.0,1.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0
4803,4.0,3.0,4.0,1.0,2.0,4.0,1.0,4.0,5.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0
4813,4.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,3.0,2.0,3.0,1.0,1.0
4820,4.0,3.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,4.0,1.0
4825,4.0,0.0,2.0,2.0,3.0,4.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0
4828,4.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0
4830,4.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0
4831,4.0,3.0,4.0,1.0,1.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,4.0,3.0,5.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0
4840,4.0,3.0,4.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0
4844,4.0,3.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0
4858,4.0,3.0,4.0,1.0,0.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0
4860,4.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0
4862,5.0,1.0,1.0,3.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0,4.0,4.0,4.0,3.0,1.0
4864,4.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0
4871,4.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0
4877,4.0,4.0,4.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,0.0,2.0,4.0,2.0,2.0,3.0
4878,2.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,4.0,2.0,2.0,5.0,3.0,1.0,4.0,3.0,3.0,4.0,1.0,2.0,0.0,3.0,4.0,3.0,4.0,1.0,1.0
4881,4.0,3.0,4.0,2.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0
4885,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0
4896,4.0,3.0,4.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0
4901,4.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0,3.0,0.0,3.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0
4910,4.0,2.0,3.0,1.0,5.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,3.0,1.0,3.0,4.0,3.0,4.0,2.0,1.0
4916,4.0,3.0,4.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0
4917,4.0,3.0,3.0,1.0,1.0,4.0,2.0,3.0,3.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,4.0,4.0,4.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
